event,timestamp,renko_signal,side,live_price,ml_label,ml_conf,ml_hold_prob,ml_buy_prob,ml_sell_prob,skip_reason,capital,open_positions
SIGNAL_FIRED,2026-04-11 08:04:59 UTC,-1,SELL,72716.65,SELL,0.958,0.034,0.008,0.958,NONE,9549.71,1
TRADE_OPENED,2026-04-11 08:04:59 UTC,SELL,72716.65,72757.143,72692.659,2.358359,SELL,0.958,0.034,0.008,0.958,-1,47,9549.71
TRADE_CLOSED,2026-04-11 08:05:59 UTC,SELL,72716.65,72724.5304,72724.5304,72667.124,12.118375,-95.4976,SL,SELL,0.9563,0.036,0.0077,0.9563,-1,46,9454.22
TRADE_CLOSED,2026-04-11 08:50:59 UTC,SELL,72716.65,72692.659,72757.143,72692.659,2.358359,56.5794,TP,SELL,0.958,0.034,0.008,0.958,-1,47,9510.79
SIGNAL_FIRED,2026-04-11 08:51:59 UTC,-1,SELL,72661.1,SELL,0.9646,0.03,0.0054,0.9646,NONE,9510.79,0
TRADE_OPENED,2026-04-11 08:51:59 UTC,SELL,72661.1,72694.721,72629.0927,2.828823,SELL,0.9646,0.03,0.0054,0.9646,-1,48,9510.79
SIGNAL_FIRED,2026-04-11 09:01:59 UTC,-1,SELL,72669.28,SELL,0.9658,0.0289,0.0053,0.9658,NONE,9510.79,1
TRADE_OPENED,2026-04-11 09:01:59 UTC,SELL,72669.28,72702.5617,72636.9333,2.857668,SELL,0.9658,0.0289,0.0053,0.9658,-1,49,9510.79
TRADE_CLOSED,2026-04-11 10:55:59 UTC,SELL,72661.1,72694.721,72694.721,72629.0927,2.828823,-95.1079,SL,SELL,0.9646,0.03,0.0054,0.9646,-1,48,9415.69
TRADE_CLOSED,2026-04-11 10:55:59 UTC,SELL,72669.28,72702.5617,72702.5617,72636.9333,2.857668,-95.108,SL,SELL,0.9658,0.0289,0.0053,0.9658,-1,49,9320.58
SIGNAL_FIRED,2026-04-11 12:06:59 UTC,1,BUY,72931.03,BUY,0.9486,0.0459,0.9486,0.0054,NONE,9320.58,0
TRADE_OPENED,2026-04-11 12:06:59 UTC,BUY,72931.03,72847.7649,72935.9018,1.119386,BUY,0.9486,0.0459,0.9486,0.0054,1,50,9320.58
TRADE_CLOSED,2026-04-11 12:07:59 UTC,BUY,72931.03,72935.9018,72847.7649,72935.9018,1.119386,5.4534,TP,BUY,0.9486,0.0459,0.9486,0.0054,1,50,9326.03
SIGNAL_FIRED,2026-04-11 12:16:59 UTC,1,BUY,72934.67,BUY,0.9378,0.0584,0.9378,0.0038,NONE,9326.03,0
TRADE_OPENED,2026-04-11 12:16:59 UTC,BUY,72934.67,72904.3355,72987.8225,3.074399,BUY,0.9378,0.0584,0.9378,0.0038,1,51,9326.03
TRADE_CLOSED,2026-04-11 12:18:59 UTC,BUY,72934.67,72904.3355,72904.3355,72987.8225,3.074399,-93.2604,SL,BUY,0.9378,0.0584,0.9378,0.0038,1,51,9232.77
